########################
logging outputs to  /home/elliottp/Documents/DS/hw1/ds6559/scripts/../../data/q1_bc_ant_Hopper-v4_25-09-2023_10-18-22
########################
GPU not detected. Defaulting to CPU.
Ep len: 1000
Loading expert policy from... ds6559/policies/experts/Hopper.pkl
obs (1, 11) (1, 11)
Done restoring expert policy...


********** Iteration 0 ************
loading from expert 

Training agent using sampled data from replay buffer...
Batch Loss: 0.001638709451071918
Batch Loss: 0.0015789925819262862
Batch Loss: 0.0016983405221253633
Batch Loss: 0.0013128173304721713
Batch Loss: 0.0017125550657510757
Batch Loss: 0.0017889807932078838
Batch Loss: 0.0016044169897213578
Batch Loss: 0.001805098494514823
Batch Loss: 0.0013809455558657646
Batch Loss: 0.0015249494463205338
Batch Loss: 0.0014034126652404666
Batch Loss: 0.0016768999630585313
Batch Loss: 0.0014677902217954397
Batch Loss: 0.0015698600327596068
Batch Loss: 0.0015613080468028784
Batch Loss: 0.0016761722508817911
Batch Loss: 0.0014959338586777449
Batch Loss: 0.0015641861828044057
Batch Loss: 0.0014253099216148257
Batch Loss: 0.0014926254516467452
Batch Loss: 0.0015483523020520806
Batch Loss: 0.001626906101591885
Batch Loss: 0.001606572768650949
Batch Loss: 0.0015379716642200947
Batch Loss: 0.0015877881087362766
Batch Loss: 0.0014865390257909894
Batch Loss: 0.0016123286914080381
Batch Loss: 0.0014655786799266934
Batch Loss: 0.0016847852384671569
Batch Loss: 0.0014168414054438472
Batch Loss: 0.0016587363788858056
Batch Loss: 0.0014147215988487005
Batch Loss: 0.0014322763308882713
Batch Loss: 0.0015229687560349703
Batch Loss: 0.0016086051473394036
Batch Loss: 0.0014114741934463382
Batch Loss: 0.0016338597051799297
Batch Loss: 0.0014318691100925207
Batch Loss: 0.001291896216571331
Batch Loss: 0.0016606184653937817
Batch Loss: 0.0014459957601502538
Batch Loss: 0.001359127345494926
Batch Loss: 0.0014845511177554727
Batch Loss: 0.0012461221776902676
Batch Loss: 0.0015271409647539258
Batch Loss: 0.0012472174130380154
Batch Loss: 0.0014948108000680804
Batch Loss: 0.0015244432725012302
Batch Loss: 0.0011756913736462593
Batch Loss: 0.001500512007623911
Batch Loss: 0.0014447660651057959
Batch Loss: 0.001809638924896717
Batch Loss: 0.0017129036132246256
Batch Loss: 0.0014954201178625226
Batch Loss: 0.0014150196220725775
Batch Loss: 0.001752704381942749
Batch Loss: 0.0014848109567537904
Batch Loss: 0.0016457346500828862
Batch Loss: 0.0014588490594178438
Batch Loss: 0.0012639270862564445
Batch Loss: 0.0016218266682699323
Batch Loss: 0.001494243391789496
Batch Loss: 0.0018581458134576678
Batch Loss: 0.001564961508847773
Batch Loss: 0.0015743791591376066
Batch Loss: 0.0015777713852003217
Batch Loss: 0.0015735568013042212
Batch Loss: 0.0013654492795467377
Batch Loss: 0.0018026423640549183
Batch Loss: 0.0016466595698148012
Batch Loss: 0.0016616916982457042
Batch Loss: 0.001856589107774198
Batch Loss: 0.0016034742584452033
Batch Loss: 0.0015475156251341105
Batch Loss: 0.0015014528762549162
Batch Loss: 0.0014144363813102245
Batch Loss: 0.0016611951868981123
Batch Loss: 0.0014189730864018202
Batch Loss: 0.0017722350312396884
Batch Loss: 0.0013926891842857003
Batch Loss: 0.0017339165788143873
Batch Loss: 0.001551091205328703
Batch Loss: 0.0015210076235234737
Batch Loss: 0.001806692685931921
Batch Loss: 0.0016910906415432692
Batch Loss: 0.0014683023327961564
Batch Loss: 0.0014179910067468882
Batch Loss: 0.0016154060140252113
Batch Loss: 0.001408686744980514
Batch Loss: 0.0016354325925931334
Batch Loss: 0.0014529746258631349
Batch Loss: 0.0015046076150611043
Batch Loss: 0.001370943384245038
Batch Loss: 0.001533110742457211
Batch Loss: 0.001429957803338766
Batch Loss: 0.0012576418230310082
Batch Loss: 0.001400041626766324
Batch Loss: 0.0012418008409440517
Batch Loss: 0.0014313794672489166
Batch Loss: 0.0014068494783714414
Batch Loss: 0.0012485752813518047
Batch Loss: 0.0013734835665673018
Batch Loss: 0.0015117402654141188
Batch Loss: 0.0013056015595793724
Batch Loss: 0.0014486716827377677
Batch Loss: 0.0012113861739635468
Batch Loss: 0.0013296946417540312
Batch Loss: 0.0013640723191201687
Batch Loss: 0.001630930113606155
Batch Loss: 0.00133781589102
Batch Loss: 0.0014433830510824919
Batch Loss: 0.0013047836255282164
Batch Loss: 0.0015317645156756043
Batch Loss: 0.0015708281425759196
Batch Loss: 0.0016587910940870643
Batch Loss: 0.0017656557029113173
Batch Loss: 0.0014821147779002786
Batch Loss: 0.0014839620562270284
Batch Loss: 0.001633509760722518
Batch Loss: 0.001613287371583283
Batch Loss: 0.0016502164071425796
Batch Loss: 0.001455281162634492
Batch Loss: 0.0017469064332544804
Batch Loss: 0.0014403237728402019
Batch Loss: 0.0019952498842030764
Batch Loss: 0.0016732988879084587
Batch Loss: 0.001751685980707407
Batch Loss: 0.0014025303535163403
Batch Loss: 0.001597728580236435
Batch Loss: 0.0017793270526453853
Batch Loss: 0.0016483254730701447
Batch Loss: 0.0016875413712114096
Batch Loss: 0.001559916534461081
Batch Loss: 0.0019350172951817513
Batch Loss: 0.0015711523592472076
Batch Loss: 0.001811433583498001
Batch Loss: 0.001519929850474
Batch Loss: 0.0016828947700560093
Batch Loss: 0.0015820445260033011
Batch Loss: 0.001723069348372519
Batch Loss: 0.001682476606220007
Batch Loss: 0.0013611774193122983
Batch Loss: 0.0014774769078940153
Batch Loss: 0.0015563121996819973
Batch Loss: 0.0013135150074958801
Batch Loss: 0.0015225723618641496
Batch Loss: 0.0013327636988833547
Batch Loss: 0.0017312635900452733
Batch Loss: 0.0012529667001217604
Batch Loss: 0.0015444240998476744
Batch Loss: 0.0014935916988179088
Batch Loss: 0.0014503118582069874
Batch Loss: 0.0016411533579230309
Batch Loss: 0.0016560377553105354
Batch Loss: 0.0011803198140114546
Batch Loss: 0.0012208159314468503
Batch Loss: 0.001365741714835167
Batch Loss: 0.0015292360913008451
Batch Loss: 0.001477823592722416
Batch Loss: 0.001349165802821517
Batch Loss: 0.0018253523157909513
Batch Loss: 0.0015779221430420876
Batch Loss: 0.0016420455649495125
Batch Loss: 0.0014752444112673402
Batch Loss: 0.0017733975546434522
Batch Loss: 0.00133519247174263
Batch Loss: 0.0014172657392919064
Batch Loss: 0.001528239343315363
Batch Loss: 0.0017503092531114817
Batch Loss: 0.0014937404775992036
Batch Loss: 0.001656217034906149
Batch Loss: 0.0013388446532189846
Batch Loss: 0.0014206446940079331
Batch Loss: 0.0015813951613381505
Batch Loss: 0.0014423758257180452
Batch Loss: 0.0016044595977291465
Batch Loss: 0.0016764792380854487
Batch Loss: 0.001431200886145234
Batch Loss: 0.0014608234632760286
Batch Loss: 0.001559457858093083
Batch Loss: 0.001378479995764792
Batch Loss: 0.0014959820546209812
Batch Loss: 0.001559373689815402
Batch Loss: 0.0016061551868915558
Batch Loss: 0.0014932125341147184
Batch Loss: 0.0016942074289545417
Batch Loss: 0.0013786659110337496
Batch Loss: 0.0017077104421332479
Batch Loss: 0.0014223981415852904
Batch Loss: 0.0015188526595011353
Batch Loss: 0.0016289824852719903
Batch Loss: 0.001549188164062798
Batch Loss: 0.0016077011823654175
Batch Loss: 0.0015028887428343296
Batch Loss: 0.0015496333362534642
Batch Loss: 0.001546506304293871
Batch Loss: 0.0017782928189262748
Batch Loss: 0.0014270603423938155
Batch Loss: 0.002057004254311323
Batch Loss: 0.0017493839841336012
Batch Loss: 0.0018485360778868198
Batch Loss: 0.0015890587819740176
Batch Loss: 0.001585647463798523
Batch Loss: 0.0016896369634196162
Batch Loss: 0.0013834454584866762
Batch Loss: 0.0019216459477320313
Batch Loss: 0.0014607440680265427
Batch Loss: 0.0016388375079259276
Batch Loss: 0.0015419432893395424
Batch Loss: 0.0015150989638641477
Batch Loss: 0.0015703135868534446
Batch Loss: 0.0011805588146671653
Batch Loss: 0.0014604509342461824
Batch Loss: 0.0016814126865938306
Batch Loss: 0.0019207968143746257
Batch Loss: 0.0011448926525190473
Batch Loss: 0.0017250686651095748
Batch Loss: 0.0013523648958653212
Batch Loss: 0.001466904766857624
Batch Loss: 0.0014004401164129376
Batch Loss: 0.0016029785620048642
Batch Loss: 0.0016931272111833096
Batch Loss: 0.0012305666459724307
Batch Loss: 0.001429080730304122
Batch Loss: 0.0015525456983596087
Batch Loss: 0.0013761736918240786
Batch Loss: 0.0016416804865002632
Batch Loss: 0.0015292895259335637
Batch Loss: 0.001505205756984651
Batch Loss: 0.0013309292262420058
Batch Loss: 0.0015372865600511432
Batch Loss: 0.0013612613547593355
Batch Loss: 0.0013447119854390621
Batch Loss: 0.0015073668910190463
Batch Loss: 0.0013857347657904029
Batch Loss: 0.0017968247411772609
Batch Loss: 0.0012562082847580314
Batch Loss: 0.001304834266193211
Batch Loss: 0.001188483089208603
Batch Loss: 0.0013686822494491935
Batch Loss: 0.0014095789520069957
Batch Loss: 0.0013875194126740098
Batch Loss: 0.0013793258694931865
Batch Loss: 0.001376436441205442
Batch Loss: 0.0013963457895442843
Batch Loss: 0.001391344121657312
Batch Loss: 0.0012280879309400916
Batch Loss: 0.001374999526888132
Batch Loss: 0.0013348107459023595
Batch Loss: 0.0013034649891778827
Batch Loss: 0.001247891690582037
Batch Loss: 0.0013144421391189098
Batch Loss: 0.0014506333973258734
Batch Loss: 0.0014204413164407015
Batch Loss: 0.001544926199130714
Batch Loss: 0.00128464016597718
Batch Loss: 0.0012534302659332752
Batch Loss: 0.001387231983244419
Batch Loss: 0.0014752547722309828
Batch Loss: 0.0010496297618374228
Batch Loss: 0.0016307985642924905
Batch Loss: 0.0013721390860155225
Batch Loss: 0.0012757651275023818
Batch Loss: 0.0015601941850036383
Batch Loss: 0.0012658473569899797
Batch Loss: 0.0014704483328387141
Batch Loss: 0.0014504841528832912
Batch Loss: 0.0012575743021443486
Batch Loss: 0.0013733499217778444
Batch Loss: 0.0012802511919289827
Batch Loss: 0.0013089216081425548
Batch Loss: 0.0014067160664126277
Batch Loss: 0.0009956641588360071
Batch Loss: 0.0013883915962651372
Batch Loss: 0.0011224480113014579
Batch Loss: 0.0015536743449047208
Batch Loss: 0.001329233986325562
Batch Loss: 0.0011346966493874788
Batch Loss: 0.0013944500824436545
Batch Loss: 0.0015292896423488855
Batch Loss: 0.001321042189374566
Batch Loss: 0.0011283400235697627
Batch Loss: 0.001344505581073463
Batch Loss: 0.0014891154132783413
Batch Loss: 0.0014285387005656958
Batch Loss: 0.001143139787018299
Batch Loss: 0.0013642393751069903
Batch Loss: 0.0012197939213365316
Batch Loss: 0.0013153183972463012
Batch Loss: 0.0012698363279923797
Batch Loss: 0.0013802151661366224
Batch Loss: 0.0015099633019417524
Batch Loss: 0.001255999319255352
Batch Loss: 0.0010900873458012938
Batch Loss: 0.0012840513372793794
Batch Loss: 0.00156512635294348
Batch Loss: 0.0014656399143859744
Batch Loss: 0.0012141820043325424
Batch Loss: 0.001246218802407384
Batch Loss: 0.001133815268985927
Batch Loss: 0.001160956802777946
Batch Loss: 0.0013501658104360104
Batch Loss: 0.001210088492371142
Batch Loss: 0.0013481968780979514
Batch Loss: 0.0013354923576116562
Batch Loss: 0.0014240528689697385
Batch Loss: 0.0014483354752883315
Batch Loss: 0.0012385150184854865
Batch Loss: 0.001420021173544228
Batch Loss: 0.001324748038314283
Batch Loss: 0.0015369749162346125
Batch Loss: 0.0014161774888634682
Batch Loss: 0.0011637535644695163
Batch Loss: 0.0014158290578052402
Batch Loss: 0.001362693845294416
Batch Loss: 0.0014843116514384747
Batch Loss: 0.0015270060393959284
Batch Loss: 0.0011007942957803607
Batch Loss: 0.0013687261380255222
Batch Loss: 0.001500370679423213
Batch Loss: 0.0015822268323972821
Batch Loss: 0.0014811636647209525
Batch Loss: 0.0012370594777166843
Batch Loss: 0.0013506492832675576
Batch Loss: 0.0013938627671450377
Batch Loss: 0.0014149853959679604
Batch Loss: 0.001316457404755056
Batch Loss: 0.0014421169180423021
Batch Loss: 0.0014027440920472145
Batch Loss: 0.0014073214260861278
Batch Loss: 0.0013249447802081704
Batch Loss: 0.0014232967514544725
Batch Loss: 0.001307907747104764
Batch Loss: 0.0013618492521345615
Batch Loss: 0.001298253540880978
Batch Loss: 0.0014290512772276998
Batch Loss: 0.001409826916642487
Batch Loss: 0.0013365184422582388
Batch Loss: 0.0015390353510156274
Batch Loss: 0.0011961247073486447
Batch Loss: 0.0015361791010946035
Batch Loss: 0.0012073972029611468
Batch Loss: 0.0014196641277521849
Batch Loss: 0.0012787090381607413
Batch Loss: 0.0013160946546122432
Batch Loss: 0.001261561643332243
Batch Loss: 0.0016134610632434487
Batch Loss: 0.001477398443967104
Batch Loss: 0.0016383726615458727
Batch Loss: 0.001707150717265904
Batch Loss: 0.0017064068233594298
Batch Loss: 0.0013715174281969666
Batch Loss: 0.0017300042090937495
Batch Loss: 0.0013202542904764414
Batch Loss: 0.0012886908371001482
Batch Loss: 0.001457948237657547
Batch Loss: 0.00134850456379354
Batch Loss: 0.0014246272621676326
Batch Loss: 0.001551352790556848
Batch Loss: 0.001271901186555624
Batch Loss: 0.0015844632871448994
Batch Loss: 0.00133608584292233
Batch Loss: 0.0011594169773161411
Batch Loss: 0.0014496357180178165
Batch Loss: 0.0012012022780254483
Batch Loss: 0.0011214804835617542
Batch Loss: 0.00154491001740098
Batch Loss: 0.0013122421223670244
Batch Loss: 0.0013221722329035401
Batch Loss: 0.0012997991871088743
Batch Loss: 0.001348794554360211
Batch Loss: 0.0014425654662773013
Batch Loss: 0.001332901301793754
Batch Loss: 0.0014635573606938124
Batch Loss: 0.0013391351094469428
Batch Loss: 0.0011342474026605487
Batch Loss: 0.0011448728619143367
Batch Loss: 0.001202473184093833
Batch Loss: 0.001392506412230432
Batch Loss: 0.0013034994481131434
Batch Loss: 0.0013414524728432298
Batch Loss: 0.0013002000050619245
Batch Loss: 0.0011763923102989793
Batch Loss: 0.001280115800909698
Batch Loss: 0.001244282117113471
Batch Loss: 0.001332307467237115
Batch Loss: 0.0010479209013283253
Batch Loss: 0.001577325165271759
Batch Loss: 0.0011215691920369864
Batch Loss: 0.001207648660056293
Batch Loss: 0.0013194604543969035
Batch Loss: 0.0013414062559604645
Batch Loss: 0.0013328439090400934
Batch Loss: 0.001225871965289116
Batch Loss: 0.0013224226422607899
Batch Loss: 0.0010598921217024326
Batch Loss: 0.0011859142687171698
Batch Loss: 0.0011058927047997713
Batch Loss: 0.001166182686574757
Batch Loss: 0.0011614859104156494
Batch Loss: 0.0012615369632840157
Batch Loss: 0.00115132553037256
Batch Loss: 0.001547844149172306
Batch Loss: 0.0014184513129293919
Batch Loss: 0.0014092735946178436
Batch Loss: 0.0013543476816266775
Batch Loss: 0.001760762883350253
Batch Loss: 0.001516455435194075
Batch Loss: 0.0013321165461093187
Batch Loss: 0.0015430537750944495
Batch Loss: 0.0014403542736545205
Batch Loss: 0.001658302848227322
Batch Loss: 0.0013296478427946568
Batch Loss: 0.0016384385526180267
Batch Loss: 0.0010708553018048406
Batch Loss: 0.0013356779236346483
Batch Loss: 0.0012789680622518063
Batch Loss: 0.0012988130329176784
Batch Loss: 0.0011499846586957574
Batch Loss: 0.0012891336809843779
Batch Loss: 0.001354069565422833
Batch Loss: 0.001006681239232421
Batch Loss: 0.0012165530351921916
Batch Loss: 0.001216122996993363
Batch Loss: 0.0012878410052508116
Batch Loss: 0.0011601116275414824
Batch Loss: 0.0011860938975587487
Batch Loss: 0.0014287865487858653
Batch Loss: 0.0012171217240393162
Batch Loss: 0.0013882635394111276
Batch Loss: 0.0012480932055041194
Batch Loss: 0.001287392107769847
Batch Loss: 0.0014461020473390818
Batch Loss: 0.001281730248592794
Batch Loss: 0.0014066474977880716
Batch Loss: 0.001292961766012013
Batch Loss: 0.0013538331259042025
Batch Loss: 0.0011009317822754383
Batch Loss: 0.0010476757306605577
Batch Loss: 0.0013667402090504766
Batch Loss: 0.0010277983965352178
Batch Loss: 0.0010457378812134266
Batch Loss: 0.0009828985203057528
Batch Loss: 0.0011099883122369647
Batch Loss: 0.001045497483573854
Batch Loss: 0.0010904871160164475
Batch Loss: 0.0011540667619556189
Batch Loss: 0.0013988001737743616
Batch Loss: 0.0012937828432768583
Batch Loss: 0.001368895871564746
Batch Loss: 0.001455287099815905
Batch Loss: 0.0015259943902492523
Batch Loss: 0.0012171249836683273
Batch Loss: 0.0015510303201153874
Batch Loss: 0.0012695833574980497
Batch Loss: 0.0014532111817970872
Batch Loss: 0.0013460918562486768
Batch Loss: 0.0012672293232753873
Batch Loss: 0.0011559530394151807
Batch Loss: 0.0012415051460266113
Batch Loss: 0.001262363395653665
Batch Loss: 0.0014260123716667295
Batch Loss: 0.0014670593664050102
Batch Loss: 0.0010776291601359844
Batch Loss: 0.0011709727114066482
Batch Loss: 0.001163714681752026
Batch Loss: 0.0012873229570686817
Batch Loss: 0.0012188941473141313
Batch Loss: 0.0013079530326649547
Batch Loss: 0.0012687180424109101
Batch Loss: 0.0012135676806792617
Batch Loss: 0.001352827181108296
Batch Loss: 0.0013149742735549808
Batch Loss: 0.0013510127319023013
Batch Loss: 0.0012383228167891502
Batch Loss: 0.0014985308516770601
Batch Loss: 0.001236351439729333
Batch Loss: 0.001479287981055677
Batch Loss: 0.0012187769170850515
Batch Loss: 0.0012721432140097022
Batch Loss: 0.001416066545061767
Batch Loss: 0.0012229408603161573
Batch Loss: 0.0014166075270622969
Batch Loss: 0.0012655187165364623
Batch Loss: 0.0011721691116690636
Batch Loss: 0.0011812519514933228
Batch Loss: 0.0012131572002545
Batch Loss: 0.0011274702847003937
Batch Loss: 0.0012219357304275036
Batch Loss: 0.001236079609952867
Batch Loss: 0.0010431016562506557
Batch Loss: 0.0013178996741771698
Batch Loss: 0.0011750110425055027
Batch Loss: 0.001253115595318377
Batch Loss: 0.0009415516979061067
Batch Loss: 0.0010832685511559248
Batch Loss: 0.0011132312938570976
Batch Loss: 0.0010618671076372266
Batch Loss: 0.0012511566746979952
Batch Loss: 0.0009790193289518356
Batch Loss: 0.0012228391133248806
Batch Loss: 0.0010774797992780805
Batch Loss: 0.0012124242493882775
Batch Loss: 0.0010818036971613765
Batch Loss: 0.001041976036503911
Batch Loss: 0.0012726092245429754
Batch Loss: 0.0011040788376703858
Batch Loss: 0.001168179209344089
Batch Loss: 0.0010904651135206223
Batch Loss: 0.0011132336221635342
Batch Loss: 0.0008884210255928338
Batch Loss: 0.001242955680936575
Batch Loss: 0.0012174249859526753
Batch Loss: 0.0011107822647318244
Batch Loss: 0.001247537205927074
Batch Loss: 0.0010974538745358586
Batch Loss: 0.0012127869995310903
Batch Loss: 0.001173689728602767
Batch Loss: 0.0012620912166312337
Batch Loss: 0.0012681942898780107
Batch Loss: 0.0010517709888517857
Batch Loss: 0.0011120038107037544
Batch Loss: 0.0011432929895818233
Batch Loss: 0.001070183701813221
Batch Loss: 0.0010777333518490195
Batch Loss: 0.0011064358986914158
Batch Loss: 0.0011044680140912533
Batch Loss: 0.0011052640620619059
Batch Loss: 0.0014189184876158834
Batch Loss: 0.0009261773084290326
Batch Loss: 0.001356179709546268
Batch Loss: 0.0012190048582851887
Batch Loss: 0.0015580771723762155
Batch Loss: 0.0011502092238515615
Batch Loss: 0.0011486653238534927
Batch Loss: 0.0012795454822480679
Batch Loss: 0.0010020560584962368
Batch Loss: 0.0016653906786814332
Batch Loss: 0.0010478043695911765
Batch Loss: 0.0014784133527427912
Batch Loss: 0.0013378619914874434
Batch Loss: 0.001072924118489027
Batch Loss: 0.0016016507288441062
Batch Loss: 0.0011919825337827206
Batch Loss: 0.001281597651541233
Batch Loss: 0.001316826674155891
Batch Loss: 0.0011797819752246141
Batch Loss: 0.0012207720428705215
Batch Loss: 0.0013507932890206575
Batch Loss: 0.0011871794704347849
Batch Loss: 0.0011933516943827271
Batch Loss: 0.001341231632977724
Batch Loss: 0.0012625762028619647
Batch Loss: 0.0012613701401278377
Batch Loss: 0.0011495939688757062
Batch Loss: 0.0011513873469084501
Batch Loss: 0.0010818340815603733
Batch Loss: 0.0011461679823696613
Batch Loss: 0.0011999830603599548
Batch Loss: 0.0011980890994891524
Batch Loss: 0.001058740890584886
Batch Loss: 0.0010295870015397668
Batch Loss: 0.0011167563498020172
Batch Loss: 0.0012009532656520605
Batch Loss: 0.0012186135863885283
Batch Loss: 0.0011732308194041252
Batch Loss: 0.0010645806323736906
Batch Loss: 0.001010231557302177
Batch Loss: 0.001152763026766479
Batch Loss: 0.0011098752729594707
Batch Loss: 0.0010353033430874348
Batch Loss: 0.0011226553469896317
Batch Loss: 0.0009224051027558744
Batch Loss: 0.000925486208871007
Batch Loss: 0.0011303405044600368
Batch Loss: 0.001064653624780476
Batch Loss: 0.0012105462374165654
Batch Loss: 0.0011585993925109506
Batch Loss: 0.0010692046489566565
Batch Loss: 0.0012635666644200683
Batch Loss: 0.0011064582504332066
Batch Loss: 0.001401947345584631
Batch Loss: 0.001132169389165938
Batch Loss: 0.0010221743723377585
Batch Loss: 0.001082732924260199
Batch Loss: 0.0011299727484583855
Batch Loss: 0.0008311348501592875
Batch Loss: 0.0010060836793854833
Batch Loss: 0.001048932084813714
Batch Loss: 0.0011425308184698224
Batch Loss: 0.0011211090022698045
Batch Loss: 0.0012631843565031886
Batch Loss: 0.0009879438439384103
Batch Loss: 0.0011448680888861418
Batch Loss: 0.0010085264220833778
Batch Loss: 0.0011465817224234343
Batch Loss: 0.0010332624660804868
Batch Loss: 0.0011978700058534741
Batch Loss: 0.001159166218712926
Batch Loss: 0.0010314498795196414
Batch Loss: 0.001040228526107967
Batch Loss: 0.0010935079772025347
Batch Loss: 0.0009387025493197143
Batch Loss: 0.0009869638597592711
Batch Loss: 0.0013031031703576446
Batch Loss: 0.0010243174619972706
Batch Loss: 0.001034855260513723
Batch Loss: 0.0013957906048744917
Batch Loss: 0.001058273366652429
Batch Loss: 0.0011526158777996898
Batch Loss: 0.0010541505180299282
Batch Loss: 0.001272593392059207
Batch Loss: 0.001432602060958743
Batch Loss: 0.0010708090849220753
Batch Loss: 0.001095735002309084
Batch Loss: 0.001162635162472725
Batch Loss: 0.001144238281995058
Batch Loss: 0.001188526744954288
Batch Loss: 0.0012760821264237165
Batch Loss: 0.001173997763544321
Batch Loss: 0.001153346849605441
Batch Loss: 0.0012396957026794553
Batch Loss: 0.0010636169463396072
Batch Loss: 0.0011284512002021074
Batch Loss: 0.001278513460420072
Batch Loss: 0.0011907486477866769
Batch Loss: 0.001245899242348969
Batch Loss: 0.0011290572583675385
Batch Loss: 0.000968181760981679
Batch Loss: 0.0011086978483945131
Batch Loss: 0.0011316707823425531
Batch Loss: 0.001075766864232719
Batch Loss: 0.0010224701836705208
Batch Loss: 0.0013266403693705797
Batch Loss: 0.0008926751324906945
Batch Loss: 0.0011766219977289438
Batch Loss: 0.0012038648128509521
Batch Loss: 0.0013894971925765276
Batch Loss: 0.0012192073045298457
Batch Loss: 0.001452075899578631
Batch Loss: 0.0009668524144217372
Batch Loss: 0.0010656361700966954
Batch Loss: 0.001413955120369792
Batch Loss: 0.001178450882434845
Batch Loss: 0.0012764004059135914
Batch Loss: 0.0012749492889270186
Batch Loss: 0.0010508105624467134
Batch Loss: 0.0016354937106370926
Batch Loss: 0.0010819393210113049
Batch Loss: 0.0012720739468932152
Batch Loss: 0.001106301206164062
Batch Loss: 0.000998901086859405
Batch Loss: 0.0010868594981729984
Batch Loss: 0.0010485216043889523
Batch Loss: 0.0009287759894505143
Batch Loss: 0.0011854982003569603
Batch Loss: 0.00109880103264004
Batch Loss: 0.0010608799057081342
Batch Loss: 0.0010601617395877838
Batch Loss: 0.001054201740771532
Batch Loss: 0.0009745708084665239
Batch Loss: 0.0011782485526055098
Batch Loss: 0.0010096709011122584
Batch Loss: 0.0011529122712090611
Batch Loss: 0.0011353292502462864
Batch Loss: 0.0010025707306340337
Batch Loss: 0.0009186800452880561
Batch Loss: 0.0009763530688360333
Batch Loss: 0.0011042305268347263
Batch Loss: 0.0010438389144837856
Batch Loss: 0.0011545652523636818
Batch Loss: 0.000996664515696466
Batch Loss: 0.001048886333592236
Batch Loss: 0.0011844984255731106
Batch Loss: 0.0012556749861687422
Batch Loss: 0.001127879018895328
Batch Loss: 0.0011728041572496295
Batch Loss: 0.001161852153018117
Batch Loss: 0.0010940151987597346
Batch Loss: 0.0010257224785163999
Batch Loss: 0.001009811065159738
Batch Loss: 0.0011238008737564087
Batch Loss: 0.0009102734038606286
Batch Loss: 0.0011011144379153848
Batch Loss: 0.0010844999924302101
Batch Loss: 0.0011089168256148696
Batch Loss: 0.0010791515232995152
Batch Loss: 0.0010936361504718661
Batch Loss: 0.000974711962044239
Batch Loss: 0.0012111627729609609
Batch Loss: 0.001177743193693459
Batch Loss: 0.001105314353480935
Batch Loss: 0.0011184865143150091
Batch Loss: 0.0010805726051330566
Batch Loss: 0.000969004409853369
Batch Loss: 0.0009047692874446511
Batch Loss: 0.001101118978112936
Batch Loss: 0.0010110042057931423
Batch Loss: 0.0011795595055446029
Batch Loss: 0.0010953214950859547
Batch Loss: 0.0011232428951188922
Batch Loss: 0.0010416375007480383
Batch Loss: 0.0011072003981098533
Batch Loss: 0.0010987079003825784
Batch Loss: 0.0011922612320631742
Batch Loss: 0.0010587360011413693
Batch Loss: 0.0009587800595909357
Batch Loss: 0.0010406780056655407
Batch Loss: 0.0010923873633146286
Batch Loss: 0.0011823863023892045
Batch Loss: 0.0011557111283764243
Batch Loss: 0.001043371157720685
Batch Loss: 0.0011326479725539684
Batch Loss: 0.0011213062098249793
Batch Loss: 0.001196384779177606
Batch Loss: 0.001263114740140736
Batch Loss: 0.001186914392746985
Batch Loss: 0.0014340364141389728
Batch Loss: 0.001146239577792585
Batch Loss: 0.0011936372611671686
Batch Loss: 0.0010059914784505963
Batch Loss: 0.0011232610559090972
Batch Loss: 0.0009637053590267897
Batch Loss: 0.0010872653219848871
Batch Loss: 0.0011980534764006734
Batch Loss: 0.001109112985432148
Batch Loss: 0.0011071868939325213
Batch Loss: 0.0008702085469849408
Batch Loss: 0.0011640755692496896
Batch Loss: 0.001081601483747363
Batch Loss: 0.0010755362454801798
Batch Loss: 0.0011581354774534702
Batch Loss: 0.0009679448558017612
Batch Loss: 0.0010661558480933309
Batch Loss: 0.0009934668196365237
Batch Loss: 0.0010779013391584158
Batch Loss: 0.001121507491916418
Batch Loss: 0.0010616295039653778
Batch Loss: 0.0009705853299237788
Batch Loss: 0.0010742229642346501
Batch Loss: 0.001107999007217586
Batch Loss: 0.0010530233848839998
Batch Loss: 0.00098121608607471
Batch Loss: 0.0010795311536639929
Batch Loss: 0.0010910640703514218
Batch Loss: 0.0010858129244297743
Batch Loss: 0.0010715448297560215
Batch Loss: 0.0010117944329977036
Batch Loss: 0.0009559516329318285
Batch Loss: 0.0008834939217194915
Batch Loss: 0.0011743585346266627
Batch Loss: 0.0010676231468096375
Batch Loss: 0.0010422361083328724
Batch Loss: 0.0010961326770484447
Batch Loss: 0.0010257888352498412
Batch Loss: 0.00113409582991153
Batch Loss: 0.000978662515990436
Batch Loss: 0.0010140626691281796
Batch Loss: 0.0010128965368494391
Batch Loss: 0.0009582561324350536
Batch Loss: 0.0009734632330946624
Batch Loss: 0.0010070573771372437
Batch Loss: 0.0011481883702799678
Batch Loss: 0.0011019472731277347
Batch Loss: 0.0010091369040310383
Batch Loss: 0.0011050649918615818
Batch Loss: 0.001054483000189066
Batch Loss: 0.0011520577827468514
Batch Loss: 0.0009500046726316214
Batch Loss: 0.001203720225021243
Batch Loss: 0.0010952090378850698
Batch Loss: 0.0010956678306683898
Batch Loss: 0.0010686448076739907
Batch Loss: 0.0011405730620026588
Batch Loss: 0.0009547338704578578
Batch Loss: 0.0010411067632958293
Batch Loss: 0.0009993017883971334
